用户ID,性别,年龄,是否会员,常用省份,常用城市
8588,男,39,否,甘肃,兰州
8589,男,29,否,上海,上海
8590,男,22,否,天津,天津
8591,女,28,是,四川,成都
8592,女,23,是,安徽,合肥
8593,男,30,是,福建,漳州
8594,男,43,是,新疆,乌鲁木齐
8595,女,34,否,北京,北京
8596,女,21,是,广东,广州
8597,男,45,否,河南,许昌
8598,女,40,是,天津,天津
8599,女,20,否,陕西,咸阳
8600,女,20,否,江西,九江
8601,男,29,是,辽宁,沈阳
8602,男,39,是,内蒙古,鄂尔多斯
8603,女,27,否,西藏,日喀则
8604,女,20,否,云南,曲靖
8605,女,31,否,四川,成都
8606,女,27,是,山东,威海
8607,男,21,是,西藏,日喀则
8608,女,20,否,河南,许昌
8609,男,34,是,天津,天津
8610,女,18,否,宁夏,石嘴山
8611,女,29,是,安徽,合肥
8612,男,26,否,安徽,合肥
8613,女,27,否,广东,中山
8614,男,29,否,北京,北京
8615,女,48,否,辽宁,鞍山
8616,女,47,否,湖北,武汉
8617,男,23,否,江苏,南通
8618,女,24,是,北京,北京
8619,男,32,是,湖南,湘潭
8620,男,29,否,河南,郑州
8621,女,29,否,重庆,重庆
8622,男,18,是,上海,上海
8623,女,21,是,湖北,荆州
8624,女,19,是,江苏,苏州
8625,男,39,是,北京,北京
8626,女,28,否,浙江,绍兴
8627,男,20,是,河北,保定
8628,男,24,是,安徽,芜湖
8629,女,18,否,陕西,咸阳
8630,女,25,是,河南,许昌
8631,男,55,否,河南,洛阳
8632,男,33,是,北京,北京
8633,男,19,是,海南,儋州
8634,女,45,是,广西,北海
8635,男,39,是,宁夏,银川
8636,女,20,是,北京,北京
8637,男,23,否,贵州,贵阳
8638,女,33,否,福建,厦门
8639,女,20,是,福建,漳州
8640,女,34,否,重庆,重庆
8641,女,42,否,河南,新乡
8642,男,43,是,天津,天津
8643,男,21,否,浙江,温州
8644,女,43,是,北京,北京
8645,女,46,否,广东,广州
8646,男,30,否,贵州,安顺
8647,男,31,否,广西,北海
8648,男,25,是,天津,天津
8649,女,57,否,河南,洛阳
8650,男,30,否,天津,天津
8651,男,19,是,天津,天津
8652,女,25,是,辽宁,抚顺
8653,男,19,是,广西,北海
8654,男,26,是,天津,天津
8655,女,20,否,北京,北京
8656,男,31,否,浙江,宁波
8657,女,19,否,江西,上饶
8658,女,22,否,安徽,芜湖
8659,男,24,是,河南,许昌
8660,男,18,是,浙江,宁波
8661,男,19,是,上海,上海
8662,女,34,否,福建,福州
8663,男,22,否,辽宁,抚顺
8664,男,51,是,上海,上海
8665,男,25,否,内蒙古,呼和浩特
8666,女,28,否,天津,天津
8667,女,28,否,吉林,吉林
8668,男,22,是,四川,乐山
8669,女,25,是,山西,太原
8670,男,22,否,湖北,武汉
8671,女,18,否,河北,保定
8672,女,28,是,北京,北京
8673,女,32,否,福建,厦门
8674,女,32,否,西藏,拉萨
8675,男,25,否,陕西,宝鸡
8676,男,38,否,江西,赣州
8677,女,23,否,四川,宜宾
8678,女,20,否,江苏,常州
8679,女,27,否,海南,儋州
8680,男,25,否,湖北,武汉
8681,女,45,否,四川,成都
8682,男,31,是,上海,上海
8683,男,40,否,甘肃,酒泉
8684,男,32,否,浙江,金华
8685,女,39,是,四川,乐山
8686,女,32,否,湖南,湘潭
8687,女,30,是,甘肃,兰州
8688,男,33,否,新疆,喀什
8689,女,34,是,天津,天津
8690,男,30,是,辽宁,沈阳
8691,男,25,否,广东,深圳
8692,男,44,否,山西,太原
8693,女,33,是,河南,洛阳
8694,女,34,否,湖南,湘潭
8695,女,18,否,海南,三亚
8696,女,31,否,河南,洛阳
8697,男,38,否,陕西,咸阳
8698,女,26,是,广西,柳州
8699,女,52,否,天津,天津
8700,男,20,否,四川,成都
8701,男,26,是,山西,大同
8702,男,24,否,广东,佛山
8703,男,51,否,北京,北京
8704,女,20,否,新疆,乌鲁木齐
8705,男,29,否,福建,厦门
8706,男,59,否,黑龙江,齐齐哈尔
8707,女,39,否,江西,九江
8708,男,34,是,四川,乐山
8709,男,38,是,河北,唐山
8710,女,37,否,江苏,南通
8711,女,22,是,云南,丽江
8712,男,37,是,黑龙江,大庆
8713,女,21,否,湖南,长沙
8714,女,41,是,河北,廊坊
8715,男,34,是,山东,青岛
8716,女,31,否,江西,上饶
8717,男,33,否,浙江,宁波
8718,女,57,是,山东,济南
8719,女,26,否,海南,三亚
8720,女,67,是,北京,北京
8721,女,22,是,吉林,长春
8722,女,22,是,江苏,常州
8723,女,23,是,黑龙江,哈尔滨
8724,女,24,否,天津,天津
8725,男,29,否,浙江,绍兴
8726,男,23,否,黑龙江,齐齐哈尔
8727,女,23,否,甘肃,酒泉
8728,男,35,否,吉林,吉林
8729,女,28,否,山西,太原
8730,男,27,否,辽宁,大连
8731,女,42,否,福建,泉州
8732,女,39,否,山西,太原
8733,男,19,否,上海,上海
8734,男,42,是,内蒙古,呼和浩特
8735,男,33,是,山东,威海
8736,男,23,是,山西,临汾
8737,女,21,否,湖南,湘潭
8738,女,20,是,重庆,重庆
8739,女,33,否,江西,九江
8740,男,32,是,西藏,拉萨
8741,男,53,是,山东,青岛
8742,女,34,否,浙江,金华
8743,男,33,否,福建,福州
8744,男,27,否,天津,天津
8745,女,41,否,河南,洛阳
8746,男,27,否,江苏,常州
8747,女,54,否,河北,廊坊
8748,女,54,否,四川,成都
8749,女,19,是,陕西,西安
8750,男,28,是,北京,北京
8751,男,22,否,内蒙古,鄂尔多斯
8752,男,31,否,江苏,南通
8753,男,44,否,吉林,长春
8754,女,26,否,天津,天津
8755,男,27,是,天津,天津
8756,女,20,否,广东,广州
8757,女,40,否,江西,九江
8758,男,32,是,内蒙古,鄂尔多斯
8759,女,33,是,福建,厦门
8760,女,39,否,云南,大理
8761,女,33,是,四川,成都
8762,男,23,是,重庆,重庆
8763,男,28,否,山东,威海
8764,女,18,否,江苏,常州
8765,男,31,否,重庆,重庆
8766,女,25,是,陕西,咸阳
8767,女,54,否,云南,大理
8768,女,18,是,新疆,乌鲁木齐
8769,女,31,是,广东,广州
8770,男,32,是,上海,上海
8771,女,20,否,四川,乐山
8772,男,25,否,北京,北京
8773,女,34,是,贵州,贵阳
8774,男,25,是,河北,保定
8775,男,36,是,天津,天津
8776,女,24,否,内蒙古,呼和浩特
8777,女,41,是,江苏,苏州
8778,男,33,否,浙江,杭州
8779,男,38,否,广东,佛山
8780,女,33,是,天津,天津
8781,男,29,否,北京,北京
8782,男,28,否,广东,广州
8783,男,36,是,山东,青岛
8784,女,53,否,湖南,衡阳
8785,女,32,否,西藏,拉萨
8786,男,34,否,上海,上海
8787,女,35,否,安徽,芜湖
8788,男,24,否,甘肃,天水
8789,男,35,是,云南,大理
8790,男,18,是,江苏,无锡
8791,女,31,否,甘肃,兰州
8792,女,18,否,广东,东莞
8793,女,34,是,吉林,延边
8794,男,25,是,江西,赣州
8795,女,41,是,河南,郑州
8796,男,69,否,湖南,长沙
8797,男,28,否,西藏,日喀则
8798,女,19,否,上海,上海
8799,女,29,是,重庆,重庆
8800,女,32,是,江苏,南通
8801,男,22,是,新疆,乌鲁木齐
8802,女,27,是,江西,上饶
8803,女,21,是,山西,太原
8804,女,31,是,上海,上海
8805,女,26,否,辽宁,沈阳
8806,女,25,是,山西,运城
8807,男,28,否,北京,北京
8808,男,51,否,广西,桂林
8809,男,38,是,天津,天津
8810,女,32,是,内蒙古,鄂尔多斯
8811,女,18,否,贵州,贵阳
8812,男,25,是,吉林,长春
8813,男,25,是,江苏,南通
8814,男,25,否,北京,北京
8815,男,45,否,海南,儋州
8816,男,29,否,江苏,苏州
8817,男,28,是,黑龙江,哈尔滨
8818,男,28,是,北京,北京
8819,女,44,是,浙江,金华
8820,男,33,是,山西,运城
8821,女,31,是,四川,绵阳
8822,女,28,是,黑龙江,齐齐哈尔
8823,男,23,否,内蒙古,呼和浩特
8824,女,40,是,北京,北京
8825,女,24,否,湖北,荆州
8826,女,66,否,河南,洛阳
8827,男,28,是,山东,青岛
8828,男,28,是,广东,珠海
8829,男,32,是,江苏,无锡
8830,女,18,是,江苏,苏州
8831,男,34,是,湖南,湘潭
8832,男,42,是,内蒙古,呼和浩特
8833,男,39,是,广西,南宁
8834,女,38,是,贵州,贵阳
8835,男,19,否,福建,厦门
8836,男,25,否,内蒙古,包头
8837,女,25,是,天津,天津
8838,男,21,是,天津,天津
8839,男,29,是,河北,唐山
8840,男,54,是,海南,三亚
8841,男,42,是,浙江,宁波
8842,女,34,是,湖北,襄阳
8843,男,22,是,广东,广州
8844,女,31,否,四川,南充
8845,女,19,否,辽宁,鞍山
8846,女,24,是,甘肃,兰州
8847,女,37,否,山东,临沂
8848,女,33,是,重庆,重庆
8849,男,35,否,重庆,重庆
8850,女,40,是,山西,临汾
8851,女,38,否,广东,广州
8852,男,20,否,广西,柳州
8853,男,30,否,北京,北京
8854,男,53,是,福建,漳州
8855,女,37,是,山东,青岛
8856,女,27,否,新疆,克拉玛依
8857,男,33,是,海南,儋州
8858,男,44,否,甘肃,天水
8859,女,19,是,湖南,湘潭
8860,女,23,是,广东,广州
8861,女,45,是,青海,海东
8862,女,27,否,广东,东莞
8863,男,43,否,宁夏,石嘴山
8864,女,30,是,天津,天津
8865,男,54,是,宁夏,石嘴山
8866,男,27,否,安徽,芜湖
8867,女,27,是,新疆,喀什
8868,女,32,是,福建,泉州
8869,女,33,是,江西,上饶
8870,女,29,否,新疆,喀什
8871,男,23,否,河南,许昌
8872,女,42,否,江苏,常州
8873,男,34,是,四川,宜宾
8874,男,53,是,吉林,长春
8875,女,41,是,山西,太原
8876,女,26,否,浙江,杭州
8877,男,18,否,陕西,咸阳
8878,男,20,是,海南,三亚
8879,女,54,否,江西,南昌
8880,男,23,否,福建,泉州
8881,男,20,是,浙江,宁波
8882,女,21,否,重庆,重庆
8883,男,22,是,内蒙古,鄂尔多斯
8884,男,27,是,上海,上海
8885,男,46,是,北京,北京
8886,女,18,是,云南,昆明
8887,男,33,是,北京,北京
8888,男,66,是,上海,上海
8889,女,40,否,青海,西宁
8890,男,33,否,山东,威海
8891,女,41,否,北京,北京
8892,女,33,否,上海,上海
8893,女,24,是,青海,西宁
8894,男,19,否,河北,石家庄
8895,女,32,否,陕西,宝鸡
8896,女,42,否,上海,上海
8897,男,21,否,广东,广州
8898,女,31,是,山西,大同
8899,女,26,是,北京,北京
8900,男,27,否,浙江,金华
8901,女,20,是,山东,济南
8902,男,27,否,贵州,遵义
8903,女,19,是,贵州,遵义
8904,女,38,否,上海,上海
8905,男,20,否,重庆,重庆
8906,女,18,否,陕西,渭南
8907,女,32,否,浙江,宁波
8908,男,19,是,安徽,合肥
8909,男,21,否,内蒙古,鄂尔多斯
8910,男,29,否,安徽,安庆
8911,男,19,否,广东,深圳
8912,男,19,是,四川,宜宾
8913,女,18,否,山西,运城
8914,女,30,否,吉林,吉林
8915,女,52,否,黑龙江,大庆
8916,男,29,否,河北,廊坊
8917,男,31,是,安徽,安庆
8918,女,29,否,贵州,贵阳
8919,男,26,否,山西,运城
8920,男,22,否,上海,上海
8921,男,20,否,浙江,宁波
8922,女,33,是,江苏,无锡
8923,女,46,否,湖南,湘潭
8924,女,26,否,云南,大理
8925,女,34,否,广东,中山
8926,女,28,否,福建,泉州
8927,女,24,否,四川,乐山
8928,男,19,否,黑龙江,齐齐哈尔
8929,女,19,是,青海,海东
8930,女,39,否,四川,南充
8931,女,40,是,贵州,贵阳
8932,男,51,是,湖北,襄阳
8933,男,21,是,江西,南昌
8934,女,42,是,贵州,遵义
8935,男,24,是,青海,西宁
8936,女,48,否,浙江,金华
8937,女,20,是,广东,中山
8938,女,44,否,山东,青岛
8939,女,50,是,山西,运城
8940,女,33,否,江苏,苏州
8941,男,23,是,甘肃,兰州
8942,男,20,是,河北,石家庄
8943,男,29,是,辽宁,沈阳
8944,女,30,否,江苏,南京
8945,男,28,否,福建,福州
8946,男,29,否,北京,北京
8947,女,30,否,吉林,吉林
8948,女,30,是,广东,中山
8949,男,28,是,吉林,长春
8950,女,20,否,上海,上海
8951,女,25,否,山东,济南
8952,女,20,否,甘肃,兰州
8953,女,44,是,安徽,芜湖
8954,男,25,否,重庆,重庆
8955,男,25,否,河北,廊坊
8956,男,46,是,山西,大同
8957,男,34,否,黑龙江,哈尔滨
8958,男,29,是,上海,上海
8959,女,20,是,辽宁,鞍山
8960,男,25,否,广东,中山
8961,女,19,否,广西,南宁
8962,女,22,是,辽宁,抚顺
8963,女,42,否,河北,廊坊
8964,男,34,是,重庆,重庆
8965,女,37,否,北京,北京
8966,女,43,是,浙江,金华
8967,女,47,否,新疆,乌鲁木齐
8968,男,48,否,广东,珠海
8969,男,35,否,福建,泉州
8970,男,44,否,吉林,延边
8971,女,22,是,河北,廊坊
8972,女,27,是,福建,厦门
8973,女,24,是,辽宁,沈阳
8974,女,40,否,黑龙江,大庆
8975,男,20,否,北京,北京
8976,女,27,否,四川,乐山
8977,女,41,是,内蒙古,呼和浩特
8978,男,42,是,贵州,安顺
8979,男,27,否,甘肃,兰州
8980,女,52,否,四川,成都
8981,女,39,否,福建,福州
8982,女,33,否,陕西,西安
8983,男,34,是,海南,儋州
8984,男,33,是,云南,大理
8985,男,19,否,黑龙江,齐齐哈尔
8986,女,18,是,江苏,苏州
8987,男,36,否,广东,广州
8988,男,28,否,四川,乐山
8989,男,36,否,四川,宜宾
8990,男,20,是,山东,济南
8991,男,19,否,云南,丽江
8992,女,18,是,天津,天津
8993,女,28,否,湖南,株洲
8994,男,41,否,河北,唐山
8995,男,34,否,山东,威海
8996,女,20,是,河北,保定
8997,女,28,否,广东,珠海
8998,男,25,否,上海,上海
8999,男,24,否,江苏,常州
9000,男,30,是,陕西,渭南
9001,男,42,否,云南,丽江
9002,女,40,是,浙江,金华
9003,男,22,是,广东,珠海
9004,男,54,否,福建,泉州
9005,女,20,是,河南,新乡
9006,男,20,是,广西,桂林
9007,男,49,是,浙江,温州
9008,男,24,是,四川,绵阳
9009,男,28,是,北京,北京
9010,男,24,否,内蒙古,呼和浩特
9011,男,31,是,辽宁,大连
9012,男,22,否,河南,新乡
9013,男,48,是,河北,廊坊
9014,女,45,否,山西,太原
9015,女,31,是,贵州,安顺
9016,男,28,是,广西,柳州
9017,女,27,否,河北,廊坊
9018,男,31,是,天津,天津
9019,男,29,是,安徽,合肥
9020,男,25,是,上海,上海
9021,女,20,否,福建,福州
9022,男,19,否,河北,石家庄
9023,男,34,是,海南,海口
9024,女,32,是,内蒙古,包头
9025,女,25,是,辽宁,鞍山
9026,男,18,否,云南,曲靖
9027,女,21,否,西藏,日喀则
9028,男,27,是,湖南,衡阳
9029,女,36,否,吉林,长春
9030,女,25,否,湖北,襄阳
9031,女,34,是,河北,石家庄
9032,女,33,是,甘肃,兰州
9033,女,20,否,陕西,渭南
9034,男,30,是,江苏,苏州
9035,男,31,是,江苏,南京
9036,女,21,是,重庆,重庆
9037,男,23,是,广东,东莞
9038,男,23,是,北京,北京
9039,男,34,是,广东,中山
9040,男,23,是,重庆,重庆
9041,女,39,否,江西,九江
9042,女,32,是,青海,海东
9043,女,31,是,黑龙江,大庆
9044,女,26,否,北京,北京
9045,男,33,是,福建,厦门
9046,女,32,否,辽宁,鞍山
9047,女,29,是,云南,丽江
9048,女,32,是,北京,北京
9049,女,36,是,西藏,日喀则
9050,女,26,否,浙江,杭州
9051,女,30,是,新疆,乌鲁木齐
9052,男,35,否,贵州,安顺
9053,女,23,否,上海,上海
9054,女,29,否,浙江,宁波
9055,女,53,是,湖南,衡阳
9056,女,25,否,四川,绵阳
9057,女,24,否,陕西,渭南
9058,男,31,是,湖北,武汉
9059,女,22,是,江西,上饶
9060,男,53,否,新疆,乌鲁木齐
9061,女,25,否,重庆,重庆
9062,女,51,是,云南,曲靖
9063,女,31,是,山西,大同
9064,女,48,是,陕西,渭南
9065,女,25,是,江苏,南京
9066,女,26,否,河北,保定
9067,男,32,是,吉林,长春
9068,男,37,否,浙江,宁波
9069,女,31,否,吉林,延边
9070,女,22,是,重庆,重庆
9071,女,34,是,广东,佛山
9072,男,28,否,山东,济南
9073,女,24,是,四川,成都
9074,女,25,否,山西,太原
9075,女,18,否,北京,北京
9076,男,21,否,云南,大理
9077,男,32,是,海南,儋州
9078,女,26,是,辽宁,抚顺
9079,女,33,是,浙江,杭州
9080,女,21,是,广东,广州
9081,女,39,是,上海,上海
9082,男,39,是,四川,宜宾
9083,女,22,是,河南,洛阳
9084,男,41,否,青海,海东
9085,男,35,是,河南,洛阳
9086,男,22,是,江苏,苏州
9087,女,68,否,云南,昆明
9088,男,24,是,广西,桂林
9089,男,30,是,广东,中山
9090,女,53,否,河北,唐山
9091,男,28,否,广西,北海
9092,女,29,是,陕西,渭南
9093,女,34,是,云南,丽江
9094,男,20,是,上海,上海
9095,女,53,否,浙江,绍兴
9096,男,19,否,江苏,无锡
9097,男,37,否,安徽,安庆
9098,男,27,否,辽宁,鞍山
9099,男,18,否,内蒙古,呼和浩特
9100,男,35,是,安徽,安庆
9101,男,22,是,安徽,蚌埠
9102,男,23,否,上海,上海
9103,女,20,否,上海,上海
9104,女,46,是,青海,海东
9105,男,29,是,福建,厦门
9106,男,33,否,贵州,贵阳
9107,女,23,是,宁夏,石嘴山
9108,女,36,否,贵州,贵阳
9109,女,27,是,新疆,克拉玛依
9110,女,39,否,浙江,温州
9111,男,23,是,宁夏,石嘴山
9112,女,51,否,河南,新乡
9113,男,18,否,江苏,常州
9114,女,29,是,江西,南昌
9115,女,28,否,江苏,南京
9116,男,23,否,黑龙江,哈尔滨
9117,女,31,是,江西,南昌
9118,女,29,否,山东,威海
9119,男,26,是,江西,九江
9120,女,27,否,山东,烟台
9121,男,27,否,天津,天津
9122,女,18,是,北京,北京
9123,女,25,是,宁夏,石嘴山
9124,女,27,否,广东,广州
9125,女,34,否,宁夏,银川
9126,女,48,否,河南,洛阳
9127,女,23,是,福建,漳州
9128,男,30,否,西藏,拉萨
9129,女,32,是,江苏,无锡
9130,女,33,是,吉林,延边
9131,男,38,是,青海,海东
9132,女,42,否,内蒙古,呼和浩特
9133,女,34,否,黑龙江,齐齐哈尔
9134,男,47,是,广东,广州
9135,女,21,否,广西,桂林
9136,男,19,是,辽宁,沈阳
9137,女,32,是,陕西,渭南
9138,男,38,否,江西,赣州
9139,女,26,是,河南,洛阳
9140,男,23,是,广东,深圳
9141,男,51,否,重庆,重庆
9142,男,50,否,湖南,衡阳
9143,男,25,是,陕西,咸阳
9144,男,32,是,宁夏,石嘴山
9145,男,29,否,重庆,重庆
9146,男,30,否,广西,桂林
9147,男,23,否,四川,宜宾
9148,女,39,否,北京,北京
9149,男,31,是,北京,北京
9150,男,46,否,重庆,重庆
9151,男,23,是,福建,泉州
9152,女,39,是,吉林,延边
9153,女,29,否,山西,太原
9154,男,22,否,甘肃,兰州
9155,女,33,否,浙江,金华
9156,女,32,否,江西,南昌
9157,男,25,否,上海,上海
9158,男,30,否,重庆,重庆
9159,男,27,是,安徽,芜湖
9160,女,30,是,上海,上海
9161,男,41,是,陕西,渭南
9162,女,32,否,江西,九江
9163,女,34,否,海南,儋州
9164,女,26,是,湖南,株洲
9165,女,27,否,安徽,蚌埠
9166,男,36,否,新疆,乌鲁木齐
9167,男,41,是,青海,西宁
9168,男,37,否,内蒙古,呼和浩特
9169,男,31,是,西藏,日喀则
9170,女,25,是,江苏,南京
9171,男,38,是,新疆,克拉玛依
9172,女,21,是,山西,大同
9173,女,21,否,山东,青岛
9174,女,39,是,陕西,宝鸡
9175,女,23,否,黑龙江,哈尔滨
9176,女,19,否,浙江,宁波
9177,女,35,否,重庆,重庆
9178,男,37,否,甘肃,兰州
9179,男,23,否,吉林,延边
9180,女,19,否,山东,济南
9181,男,37,是,云南,曲靖
9182,男,18,否,浙江,宁波
9183,男,44,否,黑龙江,齐齐哈尔
9184,女,43,否,湖北,宜昌
9185,女,28,否,陕西,西安
9186,男,35,否,湖北,武汉
9187,男,35,是,浙江,杭州
9188,女,38,否,河南,洛阳
9189,女,34,否,吉林,延边
9190,女,28,否,江苏,无锡
9191,女,23,否,北京,北京
9192,女,45,否,湖北,襄阳
9193,女,41,否,江苏,南通
9194,女,21,否,北京,北京
9195,男,31,否,宁夏,石嘴山
9196,女,30,是,四川,南充
9197,男,37,否,天津,天津
9198,女,34,是,浙江,绍兴
9199,女,36,是,北京,北京
9200,女,43,是,四川,南充
9201,男,33,是,重庆,重庆
9202,男,27,是,山东,烟台
9203,女,33,是,河北,唐山
9204,女,27,是,福建,福州
9205,男,29,否,湖南,衡阳
9206,男,22,否,湖北,荆州
9207,女,42,否,山东,青岛
9208,男,41,是,上海,上海
9209,女,19,是,安徽,芜湖
9210,男,34,是,重庆,重庆
9211,男,69,否,河南,郑州
9212,女,31,是,北京,北京
9213,女,23,是,江西,赣州
9214,男,18,是,浙江,金华
9215,女,33,是,福建,漳州
9216,男,35,是,贵州,遵义
9217,男,40,否,浙江,温州
9218,女,20,是,北京,北京
9219,女,27,是,广西,桂林
9220,男,31,否,陕西,渭南
9221,女,34,否,重庆,重庆
9222,女,29,否,上海,上海
9223,女,34,是,天津,天津
9224,男,18,是,海南,三亚
